Severity_Score,PLVAP,ESM1,CD93,COL4A1,COL4A2,HSPG2,PXDN,MKI67,TOP2A,VEGFA,ANGPT2,CLDN5,MFSD2A,SLC2A1,ABCG2,BSG,CD320,SLC38A5,CDH5,VWF,CD74,HLA-DRA,HLA-DRB1,HLA-DPA1,SOX17,ETS1,LEF1,TCF7,MYC
0.4040404,3.3407612821189794,2.5830057168069596,4.519021966479122,4.558416575528106,3.992527916125305,3.906706807808674,2.882994344183725,0.3721143957608456,1.0278875903634366,0.8817964288127977,3.629759592692745,6.818693798150731,2.988593399373754,5.375487120261958,5.276489534185986,4.91547946966452,5.4078131663717235,3.636357442549664,3.6649637655609455,4.622755589679093,6.482887963124718,5.715962018448464,6.019130062780903,4.788009976400465,3.8681991256272967,4.007525398964206,3.2031297819234776,0.5199788945467362,3.81728177281268
0.41414142,3.438773035767652,2.752035409589336,4.598958382906495,4.642627595591042,4.098621011660879,3.997977255982898,2.9245533876497274,0.32872242354239767,0.9504284728035028,0.8750173412656612,3.7085689387487317,6.938021211550266,2.9432241499003404,5.312503210108845,5.3796260595826215,4.994731669956282,5.423877218449623,3.5922199937931096,3.7621980297000235,4.769086861477733,6.3774642400383605,5.752574040072891,5.990623409846613,4.805412599611922,3.951866347036318,4.1319926087393,3.1781790579106555,0.45767746778844376,3.794597685375993
0.42424244,3.5367847466840665,2.921065038496558,4.67889478259794,4.726838597496692,4.204714027396848,4.089247704157122,2.9661124229364284,0.28533045132394985,0.872969355243569,0.8682382537185247,3.7873782652458705,7.057348624949801,2.8978549004269265,5.249519397097508,5.482762584979258,5.073983936313346,5.439941255190433,3.5480825569983065,3.8594322938391015,4.915418133276374,6.2720405169520035,5.789186061697317,5.96211678933764,4.822815222823379,4.035533505609938,4.25645981491191,3.1532283338978337,0.3953760026393799,3.7719136560513316
0.43434343,3.634796201206934,3.09009415640254,4.7588309563543785,4.811049381514917,4.310806803734004,4.180517879657108,3.007671343712919,0.2419385951250601,0.7955104639921626,0.8614591765100439,3.8661873570368344,7.176675659632341,2.852485792069906,5.186535681227946,5.585898822000155,5.153235938409203,5.456005245919975,3.503945239821011,3.9566663129309156,5.061748966701497,6.166617079347556,5.825797957320562,5.9336102336793015,4.840217798001385,4.119200475677355,4.380926660836161,3.1282776876736103,0.3330746910534016,3.7492296267266703
0.44444445,3.7328079121233486,3.259123785309762,4.838767364413787,4.895260383420568,4.416899859369776,4.271788346009615,3.049230387178921,0.1985466615797984,0.7180513690630815,0.854680099301563,3.944996722651669,7.296003073031877,2.807116542596492,5.123551868216608,5.689035443522038,5.232488204766267,5.472069267323696,3.4598078149879585,4.053900577069994,5.2080801654378845,6.061193356261199,5.862409978944989,5.905103613170329,4.857620417210055,4.202867571415574,4.505393881418706,3.103326963660788,0.27077322590433783,3.726545539289983
0.45454547,3.8308196871381504,3.4281535419672933,4.918703805945049,4.979471403483503,4.522992915005548,4.363058812362121,3.090789447003525,0.15515465068816436,0.6405922062414422,0.847901022093082,4.023806010031112,7.4153304233119135,2.7617472931230784,5.060567958063495,5.79217206504392,5.311740471123331,5.488133304064506,3.415670342307903,4.151134876215824,5.354411437236525,5.955769597489602,5.899022016319563,5.876596960236039,4.875023048427087,4.286534792824595,4.629861130821119,3.0783762396479664,0.20847176075527396,3.703861451853296
0.46464646,3.9288311202948885,3.5971825321229653,4.998639946229634,5.0636821693444425,4.629085691342704,4.454328987862106,3.132348359600715,0.11176287183564693,0.5631333149900358,0.8411219448846012,4.102615180057468,7.534657457994453,2.7163781847660573,4.997584339335709,5.8953083020648185,5.39099253928449,5.504197310131137,3.371533037092358,4.248368860300887,5.5007422706616484,5.850346195570393,5.935633896192661,5.848090404577701,4.892425615599518,4.3702017628920125,4.754327919105632,3.053425593423743,0.14617052595083835,3.6811774806406605
0.47474748,4.026842852577432,3.766212161030187,5.078576387760896,5.1478931894073785,4.735178707078673,4.545599417858048,3.1739074030667167,0.0683708609440129,0.485674197430102,0.8343428676761204,4.181424506554606,7.653984871393988,2.671008935292644,4.934600429182596,5.998444923586701,5.470244739576252,5.520261346871948,3.327395588335804,4.345603124439965,5.647073469398036,5.744922436798797,5.972245902066939,5.819583784068729,4.909828238810975,4.4538689843010335,4.878795110868308,3.0284748694109207,0.08386906080177448,3.6584933932039734
0.4848485,4.124854584859976,3.9352417899374093,5.158512795820305,5.232104209470314,4.841271802614248,4.6368698842105545,3.215466430174117,0.024978927398751072,0.40821507987016814,0.8275637697903282,4.260233833051745,7.773312221674025,2.625639732858028,4.8716166161712575,6.101581352858091,5.549497005933317,5.536325383612757,3.283258163502752,4.442837388579043,5.793404741196676,5.639498749397679,6.008857939441513,5.791077147347097,4.927230870028007,4.537536080039253,5.003262360270721,3.003524145398099,0.021567672434253504,3.6358093057672862
0.4949495,4.222865975284456,4.104271035593701,5.2384489361048905,5.316314939016683,4.947364499151799,4.72814005971054,3.257025342771307,-0.01841292880013856,0.33075618861876177,0.8207847132591586,4.339042924842709,7.892639256356564,2.580270530423412,4.808632900301696,6.204717589878989,5.628749008029173,5.552389389679389,3.239120834363705,4.540071372664105,5.939735574621799,5.53407534747847,6.045469819314611,5.7625705916887595,4.944633437200438,4.6212029244358686,5.127729148555234,2.9785734991738755,-0.04073363915172479,3.613125334554651
0.5050505,4.3458323633358455,4.235472903460332,5.3144004531297115,5.410077889554602,5.061881679848164,4.818870340218466,3.314933058064881,-0.008570757637218485,0.2988172661435111,0.855001569461362,4.401738733601969,7.987737587200558,2.530155960018033,4.711923502797764,6.211484807202549,5.696177864618251,5.5379297658584585,3.182890079529076,4.6237657252815545,6.081392469610059,5.430574273682933,6.0759034517435655,5.730834831096698,4.9649414036970745,4.658291268497052,5.211013497109713,2.9511652233122643,-0.07584000324458473,3.5912289556295454
0.5151515,4.493754347265755,4.328847393537304,5.386367547725887,5.513393496858917,5.184823663901762,4.90906105294342,3.389189821433861,0.05450582761937206,0.31239858401464926,0.9302148553297221,4.448321259329526,8.058607277325503,2.475295551253915,4.58148771938159,6.121881851325818,5.751783674798503,5.492946205408179,3.114565564069845,4.693920516444896,6.21837595586279,5.328995278214399,6.100158836728379,5.695869719656985,4.988154849573667,4.648800358197995,5.253115175375205,2.921299212798658,-0.08375141984432588,3.570120227103995
0.5252525,4.641676331195663,4.422222139114895,5.458334642322061,5.616709031534092,5.307765608055558,4.999251729311808,3.4634465520856383,0.11758241287596272,0.3259799018857875,1.0054281205207711,4.494903706821691,8.1294769358907,2.4204352365673927,4.45105196025086,6.032279087699579,5.807389518011405,5.447962706306257,3.046241048610613,4.764075272601486,6.355359442115519,5.2274163184311035,6.124414190212897,5.660904624429931,5.011368295450259,4.639309573569739,5.295216853640699,2.8914332022850515,-0.09166283644406703,3.5490114985784444
0.53535354,4.789598315125572,4.515596629191867,5.530301669974531,5.7200246388384075,5.430707592109155,5.089442405680197,3.5377033481718216,0.18065899813255326,0.33956112923351467,1.08064138571182,4.541486232549247,8.200346626015646,2.365574827803275,4.320616176834687,5.942676131822848,5.862995328191657,5.402979161193066,2.9779165331513813,4.834230028758076,6.492342910102686,5.125837358647809,6.148669543697415,5.625939521096547,5.034581757338002,4.629818788941483,5.337318416626717,2.8615671956608755,-0.09957417626226572,3.527902770052894
0.54545456,4.937520213590965,4.608971119268839,5.602268831514411,5.823340173513582,5.553649576162753,5.179633154761716,3.6119600788235986,0.24373550604277172,0.3531424471046528,1.1558546715801803,4.588068758276804,8.271216316140594,2.3107145131167526,4.1901804177039566,5.853073175946118,5.918601154888234,5.357995631416965,2.90959201769215,4.904384819921417,6.629326341558727,5.0242583988645135,6.172924960182524,5.590974417763164,5.057795203214594,4.620328004313228,5.37942009489221,2.831701189036699,-0.10748559286200687,3.5067940996393694
